Optimal Loss Cost ($\times 10^9$),LCOS,Scenario
0.9148206879485572,47.84402543706361,CL360–100 TWh
0.3049402293161856,48.18725013836845,CL360–100 TWh
0.1524701146580928,48.45741302482656,CL360–100 TWh
7.007239996369451,47.63765774692129,CL360–100 TWh
0.7623505732904643,48.08242235674317,CL360–100 TWh
0.7623505732904643,46.91140661208631,CL360–100 TWh
0.7623505732904643,48.02591193079686,CL360–100 TWh
3.516164164821813,31.47217184051253,CL360–100 TWh
6.5049037049203555,32.08122591873695,CL360–100 TWh
1.0609898669329079,31.53830351195706,CL360–100 TWh
0.08125619711403548,32.21642091859002,CL360–100 TWh
0.2101586766746557,32.04492452703053,CL360–100 TWh
0.14039894321446308,32.16060556175511,CL360–100 TWh
8.141299902766002,31.39403457422063,CL360–100 TWh
0.7954361797322583,31.84341379139482,CL360–100 TWh
0.8841582224440898,30.85685859182421,CL360–100 TWh
0.8841582224440898,31.77491417731189,CL360–100 TWh
3.8656086829710548,26.57012006906246,CL360–100 TWh
7.151376063496454,27.0932911928207,CL360–100 TWh
1.1652064714152242,26.53194156324498,CL360–100 TWh
0.09166879947668376,27.3107885053301,CL360–100 TWh
0.5961360200704895,26.84445799622908,CL360–100 TWh
8.949868942733286,26.44342603007334,CL360–100 TWh
0.6284169934066159,26.80568831984412,CL360–100 TWh
0.9710053928460202,25.91948163536756,CL360–100 TWh
0.8738449438212255,26.85829995696867,CL360–100 TWh
4.114757794907795,24.26444193285016,CL360–100 TWh
7.612301920579422,24.74629151370087,CL360–100 TWh
1.239511470083832,24.18421349621274,CL360–100 TWh
0.6343521707210129,24.44896823007554,CL360–100 TWh
0.2458625645577669,24.63317058807179,CL360–100 TWh
9.526367493388335,24.12111773634892,CL360–100 TWh
0.3458909989453691,24.50366919339206,CL360–100 TWh
1.03292622506986,23.60830612192113,CL360–100 TWh
1.03292622506986,24.46456071198529,CL360–100 TWh
4.29239766834932,22.98175458870359,CL360–100 TWh
7.9409356864462435,23.44044240983855,CL360–100 TWh
1.292489907201101,22.87947685916556,CL360–100 TWh
0.6615997579679019,23.11895118806375,CL360–100 TWh
0.09108834354330353,23.46470231291813,CL360–100 TWh
9.937402992497752,22.8303521122468,CL360–100 TWh
0.48308695632087434,23.20637107785117,CL360–100 TWh
1.077074922667584,22.32469038144094,CL360–100 TWh
1.077074922667584,23.1632809160382,CL360–100 TWh
5.328367511791634,22.26086371774883,CL360–100 TWh
0.0751058481699278,23.60385009671187,CL360–100 TWh
0.4434209335587861,22.69769592235195,CL360–100 TWh
0.4434209335587861,22.77637401213196,CL360–100 TWh
3.320911585185367,22.72987060651223,CL360–100 TWh
1.3302628006763588,22.08527828665553,CL360–100 TWh
0.16335840908421698,22.58901252061191,CL360–100 TWh
0.1046073252201225,22.65082090394651,CL360–100 TWh
0.2217104667793931,22.85086614956591,CL360–100 TWh
1.6100225537653239,22.35712381804284,CL360–100 TWh
0.4434209335587861,22.48503536505436,CL360–100 TWh
0.2217104667793931,22.65177101776744,CL360–100 TWh
10.23046562263994,22.04463625286441,CL360–100 TWh
0.3527216585640099,22.78003420276438,CL360–100 TWh
1.108552333896966,22.44440425795511,CL360–100 TWh
1.108552333896966,21.54337300322106,CL360–100 TWh
1.108552333896966,22.37116495611394,CL360–100 TWh
3.010005729064702,179.8069939748531,CL360–150 TWh
0.29853880920852366,183.3813887247513,CL360–150 TWh
0.3782699082775121,181.0154155749998,CL360–150 TWh
0.1260899694258373,181.0273240447494,CL360–150 TWh
0.1260899694258373,181.6975827032523,CL360–150 TWh
0.2521799388516746,181.628696540493,CL360–150 TWh
5.658810770641641,180.7923355142822,CL360–150 TWh
0.7565398165550241,178.5394384548583,CL360–150 TWh
0.1260899694258373,181.0165259448493,CL360–150 TWh
0.059634014394142065,184.4705024889228,CL360–150 TWh
0.1260899694258373,182.6019074173367,CL360–150 TWh
0.9136306007288163,181.5531123346981,CL360–150 TWh
2.794634778699908,184.7283652364188,CL360–150 TWh
0.1260899694258373,182.6019074173367,CL360–150 TWh
0.2521799388516746,184.2546628963027,CL360–150 TWh
0.2521799388516746,181.8591989207171,CL360–150 TWh
0.5043598777033493,181.8591989207171,CL360–150 TWh
0.1260899694258373,181.6403003087952,CL360–150 TWh
1.0087197554066991,181.8591989207171,CL360–150 TWh
